"","X.1","X","importance","BWrank","lmc","lmc1","lmc10","equal","LG","LG1","LG10"
"1",1,"FoodProvision",1.04433001267319,0.988881621975147,1.32013631541948,1.21829419220164,1.0565076629524,1,1.30588497547927,1.21829462297168,1.05650168821543
"2",2,"AboriginalNeeds",0.73539351276049,0.233703945934162,0,0.318121120012245,0.823488744541959,1,0.0445831475702185,0.318167356029271,0.823519723297373
"3",3,"NaturalProducts",0.825268478598003,0.342271637235666,0.23739630472225,0.479996646389484,0.865391864329583,1,0.27137761925992,0.480019090041362,0.86541217162151
"4",4,"CarbonStorage",1.02424239993109,0.817527795945062,1.00560625256406,1.00382278521931,1.0009895666785,1,1.00534997770843,1.00381800827235,1.00098822366796
"5",5,"CoastalProtection",1.07124724938885,0.99672988881622,1.29390730525213,1.20040918412554,1.05187794743834,1,1.28078466339724,1.20038180082724,1.05186527217327
"6",6,"CoastalLivelihoods",1.00568097185168,0.91781120558099,1.09892501290268,1.06745487700085,1.01746137822366,1,1.09451627284886,1.06745147947821,1.0174586181339
"7",7,"TourismRecreation",0.913430666523059,0.470459995639852,0.435002665868365,0.614740250606253,0.900271611221979,1,0.460187249219795,0.614762965319758,0.900288231903154
"8",8,"IconicPlacesSPecies",1.09898279689045,0.933071724438631,1.15532046355954,1.10590974373116,1.02741581002122,1,1.14841729826126,1.10591791282214,1.02741497158857
"9",9,"CleanWaters",1.18209411830926,1.48201438848921,2.1517883121798,1.78538012429215,1.20330360100475,1,2.1004458314757,1.78533248488705,1.20326937330149
"10",10,"Biodiversity",1.09932979307393,0.999345977763244,1.3019173675317,1.20587107642137,1.05329181358761,1,1.28845296477931,1.20585427935094,1.05328172609734
